id@sentence_id@language_id@translation_language_id@word_id@word_start_index@word_end_index@sentence_text
0@0@2@1@0@0@2@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
1@0@2@1@1@3@6@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
2@0@2@1@2@7@11@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
3@0@2@1@3@12@21@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
4@0@2@1@4@23@25@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
5@0@2@1@5@26@32@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
6@0@2@1@6@33@37@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
7@0@2@1@7@38@43@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
8@0@2@1@8@44@55@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
9@0@2@1@9@56@58@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
10@0@2@1@10@59@65@Es war ganz unmöglich, an diesem Tage einen Spaziergang zu machen.
11@1@2@1@11@1@4@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
12@1@2@1@12@5@9@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
13@1@2@1@13@10@14@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
14@1@2@1@14@15@21@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
15@1@2@1@15@23@26@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
16@1@2@1@16@27@30@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
17@1@2@1@17@31@37@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
18@1@2@1@18@38@42@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
19@1@2@1@19@45@51@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
20@1@2@1@16@52@55@»Was sagt denn Bessie, daß ich gethan habe?« fragte ich.
1053@78@2@1@496@78@82@Diese Heftigkeit ist ganz widerlich und empörend!« und ohne Zweifel hegte sie auch Abscheu gegen mein Betragen.
1054@78@2@1@497@83@90@Diese Heftigkeit ist ganz widerlich und empörend!« und ohne Zweifel hegte sie auch Abscheu gegen mein Betragen.
1055@78@2@1@153@91@96@Diese Heftigkeit ist ganz widerlich und empörend!« und ohne Zweifel hegte sie auch Abscheu gegen mein Betragen.
1056@78@2@1@199@97@101@Diese Heftigkeit ist ganz widerlich und empörend!« und ohne Zweifel hegte sie auch Abscheu gegen mein Betragen.
1057@78@2@1@280@102@110@Diese Heftigkeit ist ganz widerlich und empörend!« und ohne Zweifel hegte sie auch Abscheu gegen mein Betragen.
1058@79@2@1@16@0@3@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1059@79@2@1@498@4@9@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1060@79@2@1@499@10@17@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1061@79@2@1@79@19@22@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1062@79@2@1@500@23@27@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1063@79@2@1@4@28@30@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1064@79@2@1@199@31@35@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1065@79@2@1@501@36@39@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1066@79@2@1@502@40@47@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1067@79@2@1@295@49@52@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1068@79@2@1@503@53@59@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1069@79@2@1@92@60@63@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1070@79@2@1@447@64@69@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1071@79@2@1@54@70@73@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1072@79@2@1@504@74@82@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1073@79@2@1@505@83@86@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1074@79@2@1@506@87@94@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1075@79@2@1@195@95@99@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1076@79@2@1@507@100@105@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1077@79@2@1@505@106@109@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1078@79@2@1@508@110@116@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1079@79@2@1@509@117@125@Ich hörte Stimmen, die hohl an mein Ohr klangen, als würden sie durch das Rauschen des Wassers oder Toben des Windes übertönt.
1080@80@2@1@330@0@9@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1081@80@2@1@510@11@22@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1082@80@2@1@47@23@26@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1083@80@2@1@31@27@30@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1084@80@2@1@511@31@36@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1085@80@2@1@512@37@51@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1086@80@2@1@513@52@58@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1087@80@2@1@505@59@62@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1088@80@2@1@514@63@73@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1089@80@2@1@338@74@79@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1090@80@2@1@431@80@84@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1091@80@2@1@329@85@90@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1092@80@2@1@515@91@96@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1093@80@2@1@516@97@105@Aufregung, Ungewißheit und ein alles beherrschendes Gefühl des Entsetzens hielt alle meine Sinne gefangen.
1094@81@2@1@16@0@3@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1095@81@2@1@517@4@10@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1096@81@2@1@224@11@17@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1097@81@2@1@518@18@22@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1098@81@2@1@153@23@28@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1099@81@2@1@7@29@34@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1100@81@2@1@519@35@38@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1101@81@2@1@195@39@43@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1102@81@2@1@31@44@47@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1103@81@2@1@520@48@55@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1104@81@2@1@47@56@59@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1105@81@2@1@521@60@66@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1106@81@2@1@67@67@71@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1107@81@2@1@522@72@81@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1108@81@2@1@523@82@86@Ich lehnte meinen Kopf gegen einen Arm oder ein Polster und fühlte mich unendlich wohl.
1109@82@2@1@24@0@4@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1110@82@2@1@524@5@9@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1111@82@2@1@525@10@17@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1112@82@2@1@47@18@21@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1113@82@2@1@79@22@25@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1114@82@2@1@526@26@32@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1115@82@2@1@114@33@36@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1116@82@2@1@527@37@52@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1117@82@2@1@528@53@61@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1118@82@2@1@9@62@64@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1119@82@2@1@529@65@74@Noch fünf Minuten und die Wolken der Bewußtlosigkeit begannen zu schwinden.
1120@83@2@1@530@1@4@»Nun, wer bin ich?« fragte er.
1121@83@2@1@531@6@9@»Nun, wer bin ich?« fragte er.
1122@83@2@1@119@10@13@»Nun, wer bin ich?« fragte er.
1123@83@2@1@16@14@17@»Nun, wer bin ich?« fragte er.
1124@83@2@1@19@20@26@»Nun, wer bin ich?« fragte er.
1125@83@2@1@76@27@29@»Nun, wer bin ich?« fragte er.
1126@84@2@1@532@1@8@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1127@84@2@1@92@9@12@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1128@84@2@1@15@14@17@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1129@84@2@1@92@18@21@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1130@84@2@1@533@22@30@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1131@84@2@1@534@31@37@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1132@84@2@1@275@39@42@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1133@84@2@1@19@45@51@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1134@84@2@1@14@52@58@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1135@84@2@1@67@59@63@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1136@84@2@1@535@64@76@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1137@84@2@1@536@77@82@»Glauben Sie, daß Sie schlafen können, Miß?« fragte Bessie mich ungewöhnlich sanft.
1138@85@2@1@537@0@4@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1139@85@2@1@538@5@10@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1140@85@2@1@16@11@14@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1141@85@2@1@121@16@19@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1142@85@2@1@9@20@22@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1143@85@2@1@539@23@32@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1144@85@2@1@13@34@38@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1145@85@2@1@16@39@42@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1146@85@2@1@540@43@52@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1147@85@2@1@15@54@57@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1148@85@2@1@248@58@62@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1149@85@2@1@541@63@71@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1150@85@2@1@255@72@77@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1151@85@2@1@100@78@84@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1152@85@2@1@542@85@89@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1153@85@2@1@543@90@97@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1154@85@2@1@503@98@104@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1155@85@2@1@16@107@110@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1156@85@2@1@424@111@115@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1157@85@2@1@0@116@118@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1158@85@2@1@544@119@128@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1159@85@2@1@309@131@136@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1160@85@2@1@16@137@140@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1161@85@2@1@545@141@146@Kaum wagte ich, ihr zu antworten, denn ich fürchtete, daß ihre nächsten Worte wieder rauh klingen würden. »Ich will es versuchen,« sagte ich leise.
1162@86@2@1@546@1@8@»Möchten Sie nicht irgend etwas essen oder trinken?«
1163@86@2@1@92@9@12@»Möchten Sie nicht irgend etwas essen oder trinken?«
1164@86@2@1@89@13@18@»Möchten Sie nicht irgend etwas essen oder trinken?«
1165@86@2@1@400@19@25@»Möchten Sie nicht irgend etwas essen oder trinken?«
1166@86@2@1@396@26@31@»Möchten Sie nicht irgend etwas essen oder trinken?«
1167@86@2@1@547@32@37@»Möchten Sie nicht irgend etwas essen oder trinken?«
1168@86@2@1@195@38@42@»Möchten Sie nicht irgend etwas essen oder trinken?«
1169@86@2@1@548@43@50@»Möchten Sie nicht irgend etwas essen oder trinken?«
1170@87@2@1@292@1@5@»Nein, ich danke, Bessie.«
1171@87@2@1@16@7@10@»Nein, ich danke, Bessie.«
1172@87@2@1@549@11@16@»Nein, ich danke, Bessie.«
1173@87@2@1@14@18@24@»Nein, ich danke, Bessie.«
1174@88@2@1@92@0@3@Sie ermutigte mich, eine Frage zu stellen.
1175@88@2@1@550@4@13@Sie ermutigte mich, eine Frage zu stellen.
1176@88@2@1@67@14@18@Sie ermutigte mich, eine Frage zu stellen.
1177@88@2@1@150@20@24@Sie ermutigte mich, eine Frage zu stellen.
1178@88@2@1@421@25@30@Sie ermutigte mich, eine Frage zu stellen.
1179@88@2@1@9@31@33@Sie ermutigte mich, eine Frage zu stellen.
1180@88@2@1@551@34@41@Sie ermutigte mich, eine Frage zu stellen.
1181@89@2@1@14@1@7@»Bessie, was ist denn mit mir geschehen?
1182@89@2@1@11@9@12@»Bessie, was ist denn mit mir geschehen?
1183@89@2@1@27@13@16@»Bessie, was ist denn mit mir geschehen?
1184@89@2@1@13@17@21@»Bessie, was ist denn mit mir geschehen?
1185@89@2@1@122@22@25@»Bessie, was ist denn mit mir geschehen?
1186@89@2@1@185@26@29@»Bessie, was ist denn mit mir geschehen?
1187@89@2@1@552@30@39@»Bessie, was ist denn mit mir geschehen?
1188@90@2@1@16@1@4@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1189@90@2@1@553@5@12@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1190@90@2@1@15@14@17@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1191@90@2@1@92@18@21@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1192@90@2@1@193@22@25@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1193@90@2@1@554@26@34@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1194@90@2@1@379@35@37@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1195@90@2@1@475@38@43@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1196@90@2@1@268@44@50@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1197@90@2@1@455@51@56@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1198@90@2@1@555@57@65@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1199@90@2@1@293@66@70@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1200@90@2@1@230@72@76@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1201@90@2@1@92@77@80@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1202@90@2@1@306@81@87@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1203@90@2@1@162@88@92@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1204@90@2@1@495@93@100@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1205@90@2@1@65@101@105@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1206@90@2@1@100@106@112@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1207@90@2@1@2@113@117@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1208@90@2@1@556@118@124@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1209@90@2@1@557@125@129@»Ich vermute, daß Sie vor Schreien im roten Zimmer krank geworden sind; aber Sie werden ohne Zweifel bald wieder ganz gesund sein.«
1210@91@2@1@14@0@6@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1211@91@2@1@187@7@11@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1212@91@2@1@35@12@14@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1213@91@2@1@54@15@18@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1214@91@2@1@558@19@29@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1215@91@2@1@268@30@36@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1216@91@2@1@114@37@40@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1217@91@2@1@559@41@52@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1218@91@2@1@16@54@57@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1219@91@2@1@498@58@63@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1220@91@2@1@213@65@68@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1221@91@2@1@92@69@72@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1222@91@2@1@190@73@77@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1223@91@2@1@309@78@83@Bessie ging in das anstoßende Zimmer der Hausmädchen. Ich hörte, wie sie dort sagte:
1224@92@2@1@16@0@3@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1225@92@2@1@370@4@10@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1226@92@2@1@90@11@15@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1227@92@2@1@560@16@22@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1228@92@2@1@155@24@26@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1229@92@2@1@92@27@30@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1230@92@2@1@400@31@37@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1231@92@2@1@396@38@43@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1232@92@2@1@263@44@51@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1233@92@2@1@218@52@55@Ich möchte doch wissen, ob sie irgend etwas gesehen hat.
1234@93@2@1@241@0@3@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1235@93@2@1@129@5@9@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1236@93@2@1@1@10@13@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1237@93@2@1@561@14@20@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1238@93@2@1@562@21@24@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1239@93@2@1@230@25@29@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1240@93@2@1@496@30@34@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1241@93@2@1@9@35@37@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1242@93@2@1@563@38@42@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1243@93@2@1@153@43@48@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1244@93@2@1@92@49@52@Mrs. Reed war dieses Mal aber auch zu hart gegen sie.«
1245@94@2@1@564@0@5@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1246@94@2@1@565@6@9@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1247@94@2@1@122@10@13@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1248@94@2@1@121@14@17@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1249@94@2@1@178@18@24@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1250@94@2@1@566@26@31@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1251@94@2@1@373@32@38@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1252@94@2@1@9@39@41@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1253@94@2@1@567@42@46@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1254@94@2@1@92@48@51@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
1255@94@2@1@568@52@62@Sarah kam mit ihr zurück; beide gingen zu Bett; sie flüsterten wenigstens noch eine halbe Stunde mit einander, bevor sie einschliefen.
